Date,NumberOfSubjects,Fatal,SubjectArmed,SubjectRace,SubjectGender,SubjectAge,NatureOfStop,NumberOfShots,NumberOfOfficers,OfficerRace,OfficerGender,Department,FullNarrative,City,Notes
9/5/2010,1,F,N,L,M,U,NA,NA,1,H,M,Los Angeles Police Department,"On Sunday, September 5, 2010, around 1:00 p.m., Officers assigned to the Rampart Bicycle Unit, Officer Frank Herndez, 13-years 5 months with the Department, Officer Steven Rodriguez, 5-years 3 months with the Department, and Officer Paris Pineda, 5-years 3 months with the Department, were flagged down by a person who informed them there was a man in the vicinity of 6th Street and Union Avenue armed with a knife threatening people. The officers continued westbound 6th Street on their bicycles to Union Avenue where they saw the suspect holding a knife in a threatening manner. The officers dismounted from their bicycles and approached the suspect. He was ordered several times in both English and Spanish to drop his knife. The suspect did not follow the officers orders and raised the knife over his head and lunged at Officer Herndez who fired two shots. The suspect fell to the ground where he was taken into custody without further incident. The suspects knife was recovered at the scene. No officers were injured. Los Angeles Fire Department personnel responded and determined the suspect was deceased.",LosAngeles,Knife
4/6/2010,1,N,U,B,M,U,NA,NA,1,H,M,Los Angeles Police Department,,LosAngeles,Hit
4/7/2010,1,N,U,W,M,U,NA,NA,1,W,M,Los Angeles Police Department,,LosAngeles,No Hit
5/7/2010,1,N,U,L,M,U,NA,NA,2,H;B,M;M,Los Angeles Police Department,,LosAngeles,Hit
10/7/2010,1,F,Y,B,M,U,NA,NA,1,H,M,Los Angeles Police Department,"The October 7, 2010 incident began when Southeast Area officers assigned to gang enforcement duties were patrolling the Imperial Courts Housing Development in full uniform and driving a marked police car. The officers were on the grounds of the housing development near 114th Street and Grape Street when they encountered three known gang members, all of whom were on foot. After seeing the officers, one of the men (James Davis) changed his direction and moved toward an unidentified female. The officers stopped to investigate suspected gang activity and suspicious movements displayed by Davis. Davis pushed the unidentified female toward the officers and began to run away. The officers chased Davis a short distance. During the chase, the officers saw Davis appearing to grasp at or about his waistband area. The officers feared that Davis was armed. While still trying to get away from the officers, Davis produced a semi-automatic handgun and, extending his arm, pointed it back toward Officer Castanedas partner. Castaneda, fearing for his partners life, fired twice and struck Davis once in the back. Based on prelimiry findings by the Los Angeles County Coroner, Davis suffered an injury by handgun to the posterior chest (the back). There was no exit wound.",LosAngeles,
11/7/2010,1,N,U,L,M,U,NA,NA,1,H,M,Los Angeles Police Department,,LosAngeles,No Hit
10/9/2010,1,N,U,B,M,U,NA,NA,3,W;W;H,M;M;M,Los Angeles Police Department,,LosAngeles,Hit
5/10/2010,1,F,U,B,M,U,NA,NA,6,W;W;W;W;W;H,M;M;M;M;M;M,Los Angeles Police Department,,LosAngeles,Hit
7/10/2010,1,F,Y,L,M,U,NA,NA,2,H;H,M;M,Los Angeles Police Department,"On July 10, 2010, two uniformed Los Angeles Police Officers were driving a black and white police vehicle in the area of Lankershim Boulevard and Cantara Street. At around 6 p.m., officers went in pursuit of a possible DUI driver who was later identified as Javier Rueda. Rueda fled from police and drove to the area of Penrose Street and Claybeck Avenue in Sun Valley. The car chase ended suddenly when he stopped his vehicle and exited with a handgun. Rueda immediately began shooting at the officers, at which time an officer-involved shooting occurred. One officer suffered a gunshot wound and is in stable condition. The second officer suffered a fracture and is also listed in stable condition. Rueda also suffered gunshot wounds and was taken to a local hospital where he was pronounced dead.",LosAngeles,
7/10/2010,1,N,Y,B,M,U,NA,NA,1,H,M,Los Angeles Police Department,"On July 10, 2010, at around 10:05 p.m., LAPD Newton Area Police Officer II Jorge Munoz (5 years and 7 months with the Los Angeles Police Department) and Police Officer II Mauricio Ruiz (5 years and 2 months with the Los Angeles Police Department) observed a traffic violation and conducted a traffic stop in the 1300 block of East 42nd Street. The driver immediately exited through the drivers door and became uncooperative with the officers. The passenger also exited the car and approached Officer Ruiz. Suddenly, the driver turned and ran away west on 42nd Street with Officer Munoz running after him. Officer Ruiz quickly handcuffed the passenger and joined his partner running after the driver. The suspect turned southbound climbing over a wall and fence then pointed a handgun toward the officers, at which time an officer-involved shooting occurred. The suspect dropped the handgun and continued to run southbound through the alley. A perimeter was established and a K-9 unit responded to conduct a search for the suspect. The suspect was located to the rear of 1324 East 42nd Place where a K-9 contact occurred.",LosAngeles,
8/11/2010,1,N,U,B,M,U,NA,NA,1,H,M,Los Angeles Police Department,,LosAngeles,No Hit
6/1/2011,1,N,U,B,M,U,NA,NA,1,W,M,Los Angeles Police Department,,LosAngeles,No Hit
10/1/2011,1,N,Y,L,M,U,NA,NA,1,W,M,Los Angeles Police Department,"Los Angeles Police Departments Robbery Homicide Division arrested two subjects in the attempted murder of two Los Angeles Police Officers. On October 1, 2011, at around 9:15 p.m., two officers assigned to Olympic Area were seated in a parked unmarked police vehicle conducting rcotic enforcement in the 2900 block of Leeward Avenue. Several persons approached the officers on foot. One male pointed a shotgun at the officers. Multiple shots were fired at the officers at which time an officer involved shooting occurred. Both officers sustained injuries and were transported to a local hospital. Later the same night, at around 11 p.m., two juvenile subjects were arrested and booked for 602 WIC/ 664/187 P.C. (Attempted Murder on a Police Officer). Both subjects were transported and booked into Eastlake Juvenile Detention Center.",LosAngeles,
1/2/2011,1,F,U,B,M,U,NA,NA,1,W,M,Los Angeles Police Department,,LosAngeles,Hit
3/2/2011,1,N,U,B,M,U,NA,NA,1,A,M,Los Angeles Police Department,,LosAngeles,No Hit
3/3/2011,1,F,U,B,M,U,NA,NA,1,H,M,Los Angeles Police Department,,LosAngeles,Hit
4/4/2011,1,F,U,L,M,U,NA,NA,15,W;W;W;W;W;W;W;W;W;H;H;H;A;A;B,M;M;M;M;M;M;M;M;M;M;M;M;M;M;M,Los Angeles Police Department,,LosAngeles,Hit
4/6/2011,1,N,N,W,M,25,NA,NA,1,H,M,Los Angeles Police Department,"On April 6, 2011, an Olympic Area sergeant and a Newton Area sergeant were working off duty as plain-clothes security officers at an entertainment venue in Hollywood. At about 10 p.m., three female employees requested help from the security detail after being assaulted with a knife by a male White suspect; the above sergeants responded. As the sergeants walked towards the front entrance located near the intersection of Argyle Avenue and Sunset Boulevard, they saw the suspect, later identified as 25-year-old Justin Trent Owens, who immediately turned away and ran in an easterly direction on Sunset Boulevard and then north on El Centro Avenue. The sergeants followed Owens to the mid-block of El Centro Avenue when one of the sergeants pushed Owens from behind causing him to lose balance and fall. When Owens fell, both sergeants saw Owens holding a knife in his right hand.",LosAngeles,Knife
9/6/2011,1,F,U,L,M,U,NA,NA,2,H;H,M;M,Los Angeles Police Department,,LosAngeles,Hit
9/8/2011,1,N,U,L,M,U,NA,NA,1,W,M,Los Angeles Police Department,,LosAngeles,Hit
5/9/2011,1,F,U,L,M,U,NA,NA,4,W;W;H;H,M;M;M;M,Los Angeles Police Department,,LosAngeles,Hit
10/9/2011,1,F,U,L,M,U,NA,NA,2,H;H,M;M,Los Angeles Police Department,,LosAngeles,Hit
12/9/2011,1,F,U,W,M,U,NA,NA,2,O;W,M;M,Los Angeles Police Department,,LosAngeles,Hit
3/10/2011,1,N,Y,U,U,U,NA,NA,1,W,M,Los Angeles Police Department,"At about 8:40 p.m., an officer assigned to the Southwest Area Police Station had just finished his shift and was on his way home. The officer was driving his persol car in the number one lane of the southbound 110 Freeway when a black Toyota truck came up behind his car and the driver flashed his bright lights. As he continued driving, the officer became involved in a situation initiated and sustained by the driver of the Toyota truck. While continuing south on the 110 Freeway in the number two or three lane, the officer saw the truck pull alongside the right of his car. When the truck pulled slightly ahead of the officers car, he saw that the drivers side window was open and then experienced a bright flash followed by a loud bang. At that point, he believed the driver of the truck had fired a gun in his direction. In fear for his life, the officer drew his service pistol and an officer-involved shooting occurred, after which the truck continued south on the 110 Freeway to an unknown location.",LosAngeles,
5/10/2011,1,F,N,B,M,51,NA,NA,1,H,M,Los Angeles Police Department,"Undercover detectives conducting nanarcotics investigation downtown were approached by a man who offered to sell one of them nanarcotics. During the transaction, the suspect told the undercover detective he would kill him and threatened his life with a 7-inch folding saw. The attempted drug transaction happened on May 10, 2011, at about 12:20 p.m. in the vicinity of 5th and Spring Streets while detectives were monitoring the area for sales of narcotics. The suspect was 51-year-old Dale Garrett, a transient and parolee at large who was a convicted felon with an extensive narcotics record. Garrett approached the undercover officer and solicited a narcotics sale. Garrett then verbally threatened to kill the detective while simultaneously retrieving a 7-inch folding saw resulting in an officer-involved shooting. Detectives immediately requested medical assistance and additiol police personnel. Los Angeles Fire Department paramedics arrived and transported Garrett to a nearby hospital where he died from his injuries.",LosAngeles,7-inch folding saw
10/11/2011,1,N,U,L,M,U,NA,NA,1,W,M,Los Angeles Police Department,,LosAngeles,Hit
12/12/2011,1,N,U,L,M,U,NA,NA,1,H,M,Los Angeles Police Department,,LosAngeles,Hit
1/1/2012,1,N,U,B,M,U,NA,NA,1,H,M,Los Angeles Police Department,,LosAngeles,No Hit
1/1/2012,1,N,U,W,M,U,NA,NA,2,H;H,M;M,Los Angeles Police Department,,LosAngeles,Hit
3/1/2012,1,F,U,L,M,U,NA,NA,3,H;H;H,M;M;M,Los Angeles Police Department,,LosAngeles,Hit
6/1/2012,1,F,Y,L,M,35,NA,NA,3,H;H;O,M;M;M,Los Angeles Police Department,"On June 1, 2012, around 5:50 a.m., Hollenbeck Patrol Officers were called to the 2500 block of Houston Street to investigate reports of Shots Fired. As the officers, Police Officer James Eldridge Police (22 years 6 months with the Department), Officer Jothan Maldado (7 years 4 months with the Department), and Sergeant Heriberto Arangure (17 years 1 month with the Department), were walking towards the location, they heard a gunshot. Citizens in the area directed the officers to the suspect, Herman Ruvalcaba, inside a converted garage to the rear of the residence. At one point Ruvalcaba opened the front door of the converted garage and pointed a revolver at the officers and an OIS occurred. As the officers continued to tactically move towards Ruvalcaba lying prone and motionless on the ground, he suddenly extended the revolver toward the officers and a second OIS occurred. Officers took him into custody without further incident and immediately called for medical assistance for Ruvalcaba who was shot during the OIS. The Los Angeles City Fire Department paramedics responded and pronounced Ruvalcaba dead at scene. No officers were injured during this incident.",LosAngeles,
12/1/2012,1,F,N,L,M,18,NA,NA,1,H,M,Los Angeles Police Department,"On Saturday, December 1, 2012, at around 8:00 p.m., LAPD Van Nuys Area Patrol officers were responding to a radio call ""Assault with a Deadly Weapon, Suspect with a Knife"" at Saticoy Street & Tobias Avenue (alley to the rear). When the officers arrived they were directed to the alley where they saw 18 year-old, Jeovany Mendoza holding his girlfriend with a knife to her neck. The victim was in obvious distress and the officers ordered Mendoza to drop the knife. Mendoza refused to comply and threatened to kill her. Fearing for the victims' life, Police Officer Eric Avendano engaged Mendoza and an officer-involved shooting occurred. Mendoza was struck by the gunfire and fell to the ground. The Los Angeles Fire Department paramedics responded and pronounced Mendoza at the scene. The victim was treated for lacerations to her hand and released. No officers were injured.",LosAngeles,Knife
